ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
1,FOCUS,Lake Juan,MOVEMENT,200,24,2024-12-09,David Norton,edward94@example.org,(509) 210932647,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Efectivo,Entregado,Producto defectuoso,39
1,FOOD,Vasquezborough,INDIVIDUAL,2100,16,2023-06-28,Jessica Davis,briangonzales@example.net,(001) 19330387387349,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo,Entregado,Ninguno,98
7,KITCHEN,Courtneymouth,RICH,700,30,2023-08-13,Jessica*Davis,rbrown@example.org,(101) 8897038562,"664  Berger  Rapid
South  Suzanne,  WV  68526",Tarjeta,Entregado,Producto defectuoso,14
15,CHOICE,Lake Juan,TV,2100,25,2023-05-05,Mark Mays,paul02@example.com,(101) 8897038562,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,En camino,Producto defectuoso,19
26,EDUCATION,East Leah,LETTER,800,29,2023-06-06,Susan Harvey,david09@example.com,(369) 746572373,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,Ninguno,12
25,DOOR,EastJonathan,BUDGET,700,27,2023-11-20,Charles Williams,edward94@example.org,(001) 19330387387349,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,En camino,Producto defectuoso,43
16,DOOR,South Timothyberg,FINISH,3000,13,2023-07-15,Larry Welch,harperdanielle@example.net,(372) 684886317,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo,En camino,Ninguno,38
21,STAFF,Milesburgh,JOB,1500,29,2023-08-27,David!Scott,eric24@example.com,(686) 990991,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo,En camino,Producto defectuoso,42
27,UNDER,Valerietown,NORTH,300,22,2023-07-15,David Scott,dhuber@example.com,4914742586,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,En camino,Ninguno,19
24,STAFF,Lake Juan,JOB,2100,10,2023-09-23,Angela Taylor,estesjon@example.org,5251947529,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,Ninguno,21
15,OPERATION,Susanton,WHOM,1100,17,2023-03-13,David Norton,rdaugherty@example.net,(175) 175834,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,Entregado,Ninguno,88
4,OPERATION,Vasquezborough,LETTER,2600,13,2022-12-04,Sharon Lowe,lharmon@example.net,(686) 990991,"PSC 2182, Box 8243
APO AP 79039",Efectivo,Entregado,Producto defectuoso,19
6,SIX,Valerietown,INDIVIDUAL,2500,21,2023-05-05,Daniel Garcia,wwilson@example.org,(641) 0065992234,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,Ninguno,83
30,KITCHEN,EastBrittany,MOVEMENT,700,13,2023-07-25,Adam Mueller,brianboyd@example.org,(175) 175834,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,Entregado,Ninguno,88
14,JUST,East Brittany,INDIVIDUAL,200,29,2023-04-14,Alan Bird,edward94@example.org,(001) 19330387387349,"025 Billy Row
Lisaside, AR 96338",Tarjeta,Entregado,Producto defectuoso,49
12,DEMOCRATIC,Jessechester,SET,2500,18,2023-07-15,David Norton,wwilson@example.org,(001) 36332501439284,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Ninguno,72
30,ADMINISTRATION,South  Timothyberg,GROUP,2100,16,2023-06-17,Sean Mitchell,walkerraven@example.net,5251947529,"0827 Jill Cape Suite 299
Angieport, DC 15542",Tarjeta,Entregado,Producto defectuoso,38
6,PRESENT,South Timothyberg,TV,1600,12,2023-01-04,Susan Harvey,dhuber@example.com,(602) 388997526,"PSC!2182,!Box!8243
APO!AP!79039",Tarjeta,En camino,Producto defectuoso,27
9,PRESENT,Milesburgh,MATTER,1500,13,2023-04-14,Crystal Chambers,david09@example.com,(001) 9023136721535,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,Entregado,Producto defectuoso,18
11,OPERATION,Larrychester,STILL,2500,16,2023-06-28,Kelsey Lopez,dhuber@example.com,4914742586,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,En camino,Producto defectuoso,55
4,UNDER,South Thomas,PAY,2800,8,2023-03-14,Charles Williams,lweaver@example.org,(686) 990991,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo,En camino,Ninguno,36
12,STAFF,North Brittney,GROW,700,2,2023-06-17,Larry Welch,cwilliams@example.com,4914742586,"USS Fuller
FPO AA 30334",Tarjeta,En camino,Producto defectuoso,74
6,CHOICE,Lindaport,STILL,2800,17,2023-05-06,Jessica Davis,matthew29@example.com,5251947529,"50604 Anthony Villages
New William, ME 95446",Efectivo,Entregado,Producto defectuoso,97
4,DEMOCRATIC,West Charles,DESPITE,800,11,2023-09-12,Michelle Mitchell,karaware@example.net,(101) 8897038562,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,En camino,Ninguno,53
8,FACTOR,Nguyenshire,SET,1500,2,2023-08-27,Dr. Monica Woods,wwilson@example.org,(001) 9023136721535,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto defectuoso,25
29,BASE,Valerietown,BUDGET,3000,22,2023-03-22,Benjamin Chan,lweaver@example.org,8572628794,"507 Johnson Port
Banksshire, AK 72140",Efectivo,Entregado,Ninguno,88
25,OWNER,Port Kelly,EXIST,1300,25,2023-09-01,Andrew!Mitchell,harperdanielle@example.net,(870) 608083698,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado,Producto defectuoso,24
2,WAIT,South Timothyberg,AT,1500,27,2023-08-13,Samantha Hodges,estesjon@example.org,(175) 175834,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,En camino,Producto defectuoso,24
23,FOOD,North Brittney,BUDGET,900,14,2023-06-07,Samantha Hodges,lharmon@example.net,(001) 19330387387349,"025 Billy Row
Lisaside, AR 96338",Tarjeta,Entregado,Producto defectuoso,19
19,STAFF,East Janicemouth,LEG,2600,15,2023-05-06,Jennifer Holmes,paul02@example.com,(475) 36070987999,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,Entregado,Ninguno,42
7,OPERATION,South Thomas,MEMBER,2100,18,2023-09-01,Cynthia Hayes,eric24@example.com,4914742586,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,Entregado,Producto defectuoso,25
2,IF,Lake Juan,AT,200,15,2023-01-18,Brittney Guerra,parkerandrew@example.org,(641) 0065992234,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Ninguno,19
28,CREATE,Nguyenshire,DESPITE,1300,8,2023-09-23,Kelsey!Lopez,vhill@example.org,6304696433,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,Entregado,Ninguno,88
14,BASE,New Reginaldmouth,LEG,2500,14,2023-06-06,Benjamin Chan,lweaver@example.org,(509) 210932647,"USS Fuller
FPO AA 30334",Tarjeta,Entregado,Producto defectuoso,28
3,UNDER,Kevinton,GROW,200,18,2022-12-04,Robert Bryant,sandersbeth@example.org,(339) 00428204920,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Ninguno,24
3,OWNER,North Thomastown,SAY,2800,25,2023-03-13,Robert Bryant,edward94@example.org,(602) 388997526,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,Entregado,Producto defectuoso,27
24,FACTOR,North Jasmine,AT,3000,22,2024-12-09,Samantha Parker,steelejulian@example.net,8487233346,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,Ninguno,74
10,DOOR,Lake Juan,EXIST,1300,7,2023-07-25,Andrew Mitchell,wliu@example.net,2661673098,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,Entregado,Producto defectuoso,78
25,UNDER,East Janicemouth,AT,1100,23,2023-06-28,Susan Harvey,brianboyd@example.org,(475) 36070987999,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,Entregado,Producto defectuoso,28
26,FOOD,Lindaport,FORWARD,700,25,2023-05-05,Jennifer Holmes,dhuber@example.com,(001) 575431910,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,En camino,Producto defectuoso,36
3,STAFF,Lindaport,SPRING,1300,28,2023-06-21,Jennifer Holmes,brianboyd@example.org,(001) 389556200,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,Entregado,Producto defectuoso,28
5,CREATE,Andrewside,SAY,200,21,2023-06-17,Michelle Mitchell,wliu@example.net,(175) 175834,"30768 Louis Mill
Lake Carmen, LA 47934",Efectivo,En camino,Producto defectuoso,53
21,UP,Jodichester,MUCH,2300,22,2023-11-20,Daniel Garcia,brianboyd@example.org,5251947529,"USS Fuller
FPO AA 30334",Efectivo,En camino,Producto defectuoso,83
24,WAIT,North Thomastown,NORTH,700,11,2023-04-14,Dr. Monica Woods,paul02@example.com,5571938141,"PSC 2182, Box 8243
APO AP 79039",Efectivo,Entregado,Ninguno,28
4,IF,Port Kelly,LEADER,700,21,2023-09-12,Kelsey Lopez,paul02@example.com,(101) 8897038562,"507 Johnson Port
Banksshire, AK 72140",Efectivo,Entregado,Ninguno,36
3,TRADE,Briannaport,SAY,300,24,2023-09-23,Samantha Hodges,krystalmcdaniel@example.org,(641) 0065992234,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto defectuoso,78
21,FOOD,West Charles,GROUP,1500,11,2024-12-09,Michelle Mitchell,karaware@example.net,(001) 9023136721535,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Tarjeta,En camino,Ninguno,49
11,DOOR,North Brittney,MATTER,700,9,2023-03-14,Robert Bryant,eric24@example.com,5251947529,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,En camino,Ninguno,55
21,INVOLVE,Susanton,FINISH,1100,12,2023-07-25,Sharon Lowe,krystalmcdaniel@example.org,(001) 962368217,"USS Fuller
FPO AA 30334",Efectivo,En camino,Ninguno,19
5,DEMOCRATIC,North Jasmine,STEP,600,18,2024-12-09,Lisa Stafford,rdaugherty@example.net,5251947529,"025 Billy Row
Lisaside, AR 96338",Efectivo,Entregado,Ninguno,24
22,KITCHEN,Brendanberg,LEG,1300,12,2024-12-09,Juan Manning,rbrown@example.org,(001) 36332501439284,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,Entregado,Ninguno,19
27,JUST,Lindaport,INDIVIDUAL,900,7,2023-07-15,Susan Harvey,lharmon@example.net,(475) 36070987999,"USS Fuller
FPO AA 30334",Efectivo,En camino,Producto defectuoso,27
17,DOOR,East Leah,JOB,800,10,2023-11-20,Angela Taylor,matthew29@example.com,(001) 94337542187814,"0827 Jill Cape Suite 299
Angieport, DC 15542",Tarjeta,Entregado,Producto defectuoso,87
24,OWNER,Kevinton,SAY,1300,22,2023-10-15,Sharon Lowe,hornebeth@example.com,(001) 19330387387349,"7474 Sean Pine
Frazierchester, OK 57469",Efectivo,Entregado,Producto defectuoso,49
6,WAIT,North Thomastown,JOB,600,25,2023-01-14,Daniel Garcia,sandersbeth@example.org,2805046212,"915  Mathis  Camp  Apt.  447
Thomastown,  MS  44338",Tarjeta,Entregado,Producto defectuoso,72
13,UNDER,Trujillofort,INCREASE,2800,12,2023-10-15,Robert Bryant,krystalmcdaniel@example.org,(686) 990991,"USS Fuller
FPO AA 30334",Tarjeta,Entregado,Producto defectuoso,72
9,KITCHEN,North Brittney,INDIVIDUAL,200,16,2023-10-15,Andrew Mitchell,estesjon@example.org,5251947529,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo,Entregado,Producto defectuoso,98
18,BASE,Valerietown,GROUP,2100,21,2023-06-21,Roger Stephens,cwilliams@example.com,(110) 59261937727,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,Entregado,Ninguno,55
16,INVOLVE,Port Kelly,NORTH,3000,28,2023-07-25,Susan Harvey,paul02@example.com,(001) 9023136721535,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,En camino,Ninguno,74
11,SIX,East Janicemouth,SET,2000,24,2023-11-20,David Norton,sandersbeth@example.org,6304696433,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,En camino,Ninguno,14
10,KITCHEN,North Thomastown,AT,2100,28,2024-12-09,Adam Mueller,ydavid@example.com,(686) 990991,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado,Producto defectuoso,72
30,ADMINISTRATION,Lake Juan,TV,2000,8,2023-03-13,Roger Stephens,eric24@example.com,(001) 962368217,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,Entregado,Ninguno,53
28,DOOR,Port Alexachester,LEADER,900,15,2023-03-22,Charles Williams,paul02@example.com,(641) 0065992234,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,En camino,Ninguno,21
13,BASE,Lake Juan,WHOM,200,14,2023-09-13,Andrew Mitchell,rbrown@example.org,(001) 389556200,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,Entregado,Ninguno,14
21,FIRM,North Brittney,PAY,2500,23,2024-12-09,Karl Cardenas,wliu@example.net,(001) 19330387387349,"507 Johnson Port
Banksshire, AK 72140",Efectivo,En camino,Ninguno,87
11,UP,East Janicemouth,RICH,700,11,2023-01-04,Samantha Parker,steelejulian@example.net,(369) 746572373,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,Entregado,Producto defectuoso,36
10,STAFF,New Reginaldmouth,GROUP,1500,23,2023-08-27,Charles!Williams,krystalmcdaniel@example.org,6304696433,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,Ninguno,12
15,IF,New Reginaldmouth,TV,1600,25,2023-09-12,Lisa Stafford,schmidtkrystal@example.org,(475) 36070987999,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,Entregado,Producto defectuoso,55
23,FIRM,Vasquezborough,GROUP,300,27,2023-09-01,Cynthia Hayes,brianboyd@example.org,2661673098,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,En camino,Ninguno,21
4,FACTOR,Larrychester,STILL,2100,2,2023-07-15,Benjamin Chan,ydavid@example.com,(001) 9023136721535,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,En camino,Ninguno,18
11,FOCUS,Lindaport,JOB,2500,9,2024-12-09,Juan Manning,ydavid@example.com,(001) 575431910,"18235*Carl*Garden*Apt.*025
Lake*Miranda,*LA*16737",Tarjeta,Entregado,Producto defectuoso,28
6,OWNER,South Timothyberg,PAY,2000,8,2023-01-14,Dr. Monica Woods,matthew29@example.com,(175) 175834,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado,Producto defectuoso,39
11,DEMOCRATIC,East Brittany,NORTH,2000,27,2023-07-10,Mark Mays,sandersbeth@example.org,(475) 36070987999,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Ninguno,53
14,TRADE,New Reginaldmouth,SET,2500,18,2023-09-13,Samantha Hodges,brianboyd@example.org,(001) 962368217,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Tarjeta,Entregado,Ninguno,98
29,JUST,West Charles,WHOM,1500,28,2023-03-14,Adam Mueller,harperdanielle@example.net,(509) 210932647,"50604 Anthony Villages
New William, ME 95446",Efectivo,Entregado,Ninguno,83
15,OPERATION,Courtneymouth,INDUSTRY,700,17,2023-11-20,Larry Welch,wliu@example.net,(001) 36332501439284,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Efectivo,Entregado,Ninguno,12
24,FIRM,Nguyenshire,POPULAR,600,11,2023-09-13,Samantha Hodges,krystalmcdaniel@example.org,(314) 257035737,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,En camino,Producto defectuoso,74
28,PROFESSOR,North Thomastown,RICH,2800,9,2023-11-20,Michelle Mitchell,paul49@example.net,(001) 36332501439284,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,Entregado,Ninguno,4
19,OWNER,Courtneymouth,LEG,300,27,2023-06-21,Angela Taylor,hornebeth@example.com,(602) 388997526,"30768 Louis Mill
Lake Carmen, LA 47934",Efectivo,Entregado,Producto defectuoso,28
18,FOCUS,New Reginaldmouth,EXIST,2000,23,2023-05-05,Sharon!Lowe,paul02@example.com,8572628794,"PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino,Producto defectuoso,4
30,HOME,Jessechester,TV,2000,28,2023-06-07,Carla Orozco,david09@example.com,(602) 388997526,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Efectivo,Entregado,Producto defectuoso,55
27,FOOD,East Janicemouth,INCREASE,1500,22,2024-12-09,Dr. Monica Woods,harperdanielle@example.net,(339) 00428204920,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo,Entregado,Producto defectuoso,38
20,PROFESSOR,NorthJasmine,SAY,2400,16,2023-05-05,Roger Stephens,matthew29@example.com,8572628794,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,Entregado,Producto defectuoso,12
10,FOCUS,Jodichester,INDUSTRY,2500,21,2023-05-06,Daniel Garcia,lweaver@example.org,(314) 257035737,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,Entregado,Producto defectuoso,53
4,UP,North Brittney,BUDGET,2600,11,2023-08-27,Dr. Monica Woods,rdaugherty@example.net,2661673098,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo,Entregado,Producto defectuoso,24
23,SIX,South Timothyberg,FINISH,2400,21,2023-03-13,Lisa Stafford,paul02@example.com,(372) 684886317,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,Entregado,Ninguno,39
30,HOME,Port Alexachester,MATTER,900,26,2023-03-14,Adam Mueller,briangonzales@example.net,(621) 75126511205,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo,Entregado,Producto defectuoso,55
23,ADMINISTRATION,North Brittney,TV,200,28,2023-03-13,Samantha Parker,hornebeth@example.com,(001) 962368217,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo,Entregado,Ninguno,14
6,TRADE,East Josephland,JOB,2400,10,2024-12-09,Michelle*Mitchell,steelejulian@example.net,(314) 257035737,"29882*Stein*Tunnel*Apt.*468
Port*Jacquelineville,*HI*77063",Tarjeta,Entregado,Ninguno,4
13,DEMOCRATIC,Jessechester,PAY,2500,2,2023-11-20,Susan Harvey,sandersbeth@example.org,(001) 94337542187814,"PSC  2182,  Box  8243
APO  AP  79039",Tarjeta,Entregado,Producto defectuoso,19
8,FOCUS,South Timothyberg,GROUP,200,11,2023-08-13,Kelsey Lopez,sandersbeth@example.org,(509) 210932647,"USS Fuller
FPO AA 30334",Tarjeta,Entregado,Ninguno,12
24,TRADE,Briannaport,INDUSTRY,800,21,2023-06-28,David Norton,vhill@example.org,5251947529,"PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino,Producto defectuoso,18
18,SIX,NorthJasmine,LEADER,200,27,2023-08-17,Sharon Lowe,schmidtkrystal@example.org,(612) 211834900,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,Entregado,Ninguno,18
16,TRADE,East Jonathan,RICH,900,27,2023-07-25,Benjamin Chan,wliu@example.net,5571938141,"915?Mathis?Camp?Apt.?447
Thomastown,?MS?44338",Tarjeta,Entregado,Ninguno,98
14,FACTOR,Milesburgh,FORWARD,600,21,2023-02-09,Samantha Hodges,schmidtkrystal@example.org,(686) 990991,"025 Billy Row
Lisaside, AR 96338",Tarjeta,Entregado,Ninguno,72
5,FIRM,Andrewside,SAY,700,29,2023-10-15,Daniel Garcia,karaware@example.net,(001) 389556200,"025 Billy Row
Lisaside, AR 96338",Efectivo,Entregado,Producto defectuoso,36
19,DOG,North Thomastown,STILL,1500,17,2023-01-14,Juan Manning,powersjimmy@example.org,(001) 962368217,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,En camino,Producto defectuoso,30
21,DOOR,Lake Juan,FINISH,2000,2,2024-12-09,Brittney Guerra,lharmon@example.net,(641) 0065992234,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,Entregado,Producto defectuoso,54
23,TRADE,East Josephland,LETTER,1500,11,2023-01-04,Cynthia Hayes,powersjimmy@example.org,(372) 684886317,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Efectivo,Entregado,Producto defectuoso,30
2,FOOD,EastJanicemouth,BUDGET,3000,24,2023-10-15,Robert Bryant,walkerraven@example.net,(101) 8897038562,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,En camino,Producto defectuoso,83
15,KITCHEN,South Timothyberg,LEADER,1100,8,2023-09-12,Crystal Chambers,parkerandrew@example.org,(475) 36070987999,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,Producto defectuoso,54
9,DOG,Nguyenshire,INCREASE,200,21,2023-06-21,Carla Orozco,paul02@example.com,(686) 990991,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,Entregado,Producto defectuoso,18
5,FOOD,Lindaport,EXIST,3000,11,2023-11-20,David Norton,vhill@example.org,(641) 0065992234,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo,En camino,Producto defectuoso,42
4,BASE,East Jonathan,LETTER,2100,12,2023-09-13,Alan Bird,brianboyd@example.org,(372) 684886317,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Tarjeta,Entregado,Ninguno,28
6,CHOICE,East Jonathan,TV,300,21,2023-06-17,Jennifer Holmes,eric87@example.org,(001) 9023136721535,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,Producto defectuoso,42
12,CHOICE,Jessechester,STEP,2600,24,2023-01-14,Sharon Lowe,briangonzales@example.net,(475) 36070987999,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,Producto defectuoso,21
26,FACTOR,Courtneymouth,DESPITE,1100,17,2023-06-06,Robert Bryant,estesjon@example.org,(686) 990991,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,En camino,Producto defectuoso,72
28,OPERATION,Milesburgh,GROW,2600,21,2023-11-20,Brittney Guerra,powersjimmy@example.org,5251947529,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,En camino,Ninguno,42
10,IF,Nguyenshire,MOVEMENT,900,8,2023-11-20,Crystal Chambers,schmidtkrystal@example.org,(612) 211834900,"769 Dickerson Drive
Jasminemouth, HI 08895",Efectivo,En camino,Producto defectuoso,74
29,JUST,East Janicemouth,SPRING,2100,25,2023-03-22,Angela Taylor,vhill@example.org,6304696433,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,Entregado,Ninguno,55
17,JUST,Valerietown,STEP,200,24,2023-07-15,Roger Stephens,edward94@example.org,(001) 575431910,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,Entregado,Ninguno,72
14,FIRM,South Timothyberg,INCREASE,2000,2,2023-09-12,Karl Cardenas,harperdanielle@example.net,5251947529,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto defectuoso,25
1,SONG,Andrewside,RICH,2600,25,2023-06-21,Andrew Mitchell,estesjon@example.org,(475) 36070987999,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,Producto defectuoso,25
6,EDUCATION,West Charles,NORTH,300,27,2023-03-13,Roger Stephens,lharmon@example.net,(001) 575431910,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,Entregado,Producto defectuoso,25
1,OPERATION,East Leah,STILL,800,11,2023-01-14,Alan Bird,briangonzales@example.net,(369) 746572373,"USS Fuller
FPO AA 30334",Tarjeta,En camino,Producto defectuoso,12
26,UNDER,Lindaport,GROW,900,30,2023-07-15,Angela Taylor,steelejulian@example.net,(372) 684886317,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,Entregado,Ninguno,72
